"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement"
"LD064262","LD064262","HSS-1044057","9N37PW3","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor","","3201","3","REQ1088218-RITM1145393-SCTASK1830148","11/30/2031"
"LD072473","LD072473","HSS-1039727","9N3MVF3","VIHA-RJH-Royal Jubilee Hospital-Parkade/Security Complex-1st Floor","Parkade","PSC106B","1","REQ0776024-RITM0815289-SCTASK1284682","02/28/2031"
"LD066170","LD065450","HSS-8059533","9N460N3","VIHA-RJH-Royal Jubilee Hospital-Eric Martin Pavilion-2nd Floor","Eric Martin Pavilion","EMP210A","2","VIHATRP20220627-031","10/31/2030"
"PC035994","PC035994","HSS-8080410","9N47PW3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1018 (Health Records)","1","VIHATRP20231113-029","01/31/2032"
"PC025592","PC025592","HSS-8091420","9N5LG14","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor","Main Building","CR1564 - key lock","1st Floor","VIHATRP20241125","02/28/2033"
"PC031774","PC031774","HSS-8085429","9N63VZ3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2864 (Control Room)","2","VIHATRP20240408-045","06/30/2032"
"PC033913","9N8LG14","HSS-1048635","9N8LG14","VIHA-LCHC-Ladysmith Community Health Centre","Main Building","136 (Exam Room 1)","1","REQ1522815-RITM1606500-SCTASK2611925","01/31/2033"
"LD027205","LD027205","HSS-8073799","9N8QQT3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","N/A","1","VIHATRP20230417-050","06/30/2031"
"LD030943","LD030943","HSS-8083090","9N97PW3","VIHA-RJH-Royal Jubilee Hospital-Royal Block-3rd Floor","RB","RB307","3","VIHATRP20240129-085","03/31/2032"
"LD050970","LD048261","HSS-1033167","9N9JRH3","VIHA-VGH-Victoria General Hospital-Main Building","","","WFH","REQ0522334-RITM0548191-SCTASK0853201","05/31/2030"
"PC042914","PC042914","HSS-8065759","9NB60N3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","North Care Station","","VIHATRP20220815-137","11/30/2030"
"PC040877","PC040877","HSS-8079761","9NC6PW3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main building","3706","3","VIHATRP20231023-074","12/31/2031"
"LD085328","LD085328","HSS-1041641","9NDRVP3","VIHA-VPAHC-Victoria Pandora Avenue Health Centre","main","","1","REQ0837722-RITM0880168-SCTASK1437584","05/31/2031"
"PC078847","PC078847","HSS-1993872","9NFJTY3","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor","PCC","N52A - 5NW Alcove","5","DMND0004657","04/30/2032"
"PC023027","PC023027","HSS-8079753","9NG6PW3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","North tower","ICU","3","VIHATRP20231023-069","12/31/2031"
"TD030989","LD038422","HSS-8066270","9NGMVF3","VIHA-ABER-Aberdeen Hospital","","307F","","VIHATRP20220906-093","12/31/2030"
"TD001750","TD001750","HSS-8086635","9NH4TY3","VIHA-NBC-Nanaimo Bowen Centre-Main Building-1st Floor","Main Building","Office Cubical","1st Floor","VIHATRP20240513-013","07/31/2032"
"LD100682","LD100682","HSS-1043899","9NH5PW3","VIHA-RJH-Royal Jubilee Hospital-Royal Jubilee Main-1st Floor","Admin","149","2","REQ1073472-RITM1129584-SCTASK1803148","11/30/2031"
"LD059546","LD059546","HSS-8019621","9NJ3X53","VIHA-RJH-Royal Jubilee Hospital-Administrative Building-3rd Floor","Royal Block","BH360","2","VIHATRP20201214-039","07/31/2029"
"LD034593","LD032939","HSS-8077088","9NJPQT3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Main Building","Room -11","1","VIHATRP20230731-072","10/31/2031"
"PC034236","PC034236","HSS-8075608","9NJTVP3","VIHA-HW-Heritage Woods-Main Building-1st Floor","Main Building","Side B - g26","1","VIHATRP20230619-083","08/31/2031"
"LD072256","LD072256","HSS-1037864","9NK3X53","VIHA-RJH-Royal Jubilee Hospital-Administrative Building-2nd Floor","Admin","BH227","2","REQ0678768-RITM0713045-SCTASK1149572","03/31/2029"
"PC065739","PC065739","HSS-1974121","9NKKGC3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main building","3237","3","DMND0003227","01/31/2030"
"LD080154","LD067211","HSS-1045089","9NLKTY3","VIHA-TARF-Tillicum Apartments Residential Facility-Main Building-1st Floor","TARF","101","1","REQ1178341-RITM1240966-SCTASK2008885","03/31/2032"
"PC031150TRP","PC031150","HSS-8065455","9NM60N3","VIHA-PSMH-Pembroke Street Mental Health-Main Building","","2","","VIHATRP20220801-052","12/31/2030"
"LD046347","LD046347","HSS-8091846","9NNMG14","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-3rd Floor","Memorial Pavilion","WFH","3rd Floor","VIHATRP20250106","01/31/2033"
"LD104340","LD033536","HSS-8076073","9NNTVP3","VIHA-RJH-Royal Jubilee Hospital-Royal Jubilee Main-1st Floor","","120","","VIHATRP20230704-080","09/30/2031"
"PC033140","PC033140","HSS-8027316","9NQHRH3","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-7th Floor","Patient Care Center","S703","","VIHATRP20220307-057","08/31/2030"
"PC062317","PC062317","HSS-8084229","9NQHTY3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor","Main Building","Information Centre/MDRD","Ground Floor","VIHATRP20240304-099","04/30/2032"
"PC037353","PC037353","HSS-8058929","9NRKRH3","VIHA-QAC-Queen Alexandra Centre for Children-Jack Ledger Building-1st Floor","","A014-A","","VIHATRP20220530-008","09/30/2030"
"LD090853","LD043454","ERROR:#N/A","9NSHTY3","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-Basement 1","MP","KW 002A","basement","VIHATRP20240729-062","10/31/2032"
"PC047859","PC047859","HSS-8061581","9NSMVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-4th Floor","Tower","Nurse's Station - Unit Clerk","","VIHATRP20220815-055","10/31/2030"
"LD058427","LD058427","HSS-1026938","9NTVR63","VIHA-RJH-Royal Jubilee Hospital-Administrative Building-1st Floor","Admin","BH119","1","REQ0214180-RITM0224331-SCTASK0341548","07/31/2029"
"LD071010","LD071010","HSS-1032017","9NVKGC3","VIHA-PMAPCC-Port McNeill A'ekakila'as Primary Care Centre-Main Building-1st Floor","Main Building","Room 1","1","REQ0455719-RITM0477775-SCTASK0740615","02/28/2030"
"LD032735","LD032735","HSS-8078740","9NX5PW3","VIHA-SPH-Saanich Peninsula Hospital","","1222 - Liaison?s Admin desk","","VIHATRP20230925-018","11/30/2031"
"PC043685","PC043685","HSS-8069479","9NX60N3","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-2nd Floor","PCC","C208","","VIHATRP20221205-065","01/31/2031"
"LD065379","LD065379","HSS-8058696","9NXJRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","2","1","VIHATRP20220505-039","08/31/2030"
"LD033194","PC027764","HSS-8065082","9NXMVF3","VIHA-CRHCC-Campbell River Home & Community Care-Main Building-1st Floor","Main Building","Managers","1","VIHATRP20220718-034","10/31/2030"
"PC027776","PC027776","HSS-8092101","9NYMG14","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor","Main Building","CR1708","1st Floor","VIHATRP20250127","01/31/2033"
"PC052459","PC052459","HSS-8073931","9NZPQT3","VIHA-LMH-Lady Minto Hospital-Main Building-1st Floor","Main Building","ACU - Physicians Area","1","VIHATRP20230424-011","07/31/2031"
"TD030646","PC026040","HSS-8084727","9P07PW3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","work station 8","0th Floor","VIHATRP20240318","05/31/2032"
"PC034060","PC034060","HSS-8066126","9P0MVF3","VIHA-GRH-Gorge Road Hospital-Main Building-2nd Floor","Main Building","2650","2","VIHATRP20220829-104","12/31/2030"
"PC036363","PC036363","HSS-8065711","9P160N3","VIHA-CPRC-Cairnsmore Place (CDH)-Main Building-1st Floor","Old Building","RM# 19A (East Wing)","","VIHATRP081522-007","11/30/2030"
"LD102535","LD102535","HSS-1047423","9P16VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building","","","","REQ1380704-RITM1456426-SCTASK2369489","10/31/2032"
"PC035233","PC035233","HSS-8068682","9P170N3","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-1st Floor","PCC","S101A","","VIHATRP20221107-078","02/28/2031"
"LD037040","LD037040","HSS-8026420","9P1LGC3","VIHA-EMP-Eric Martin Pavilion-Eric Martin Pavilion-1st Floor","EMP","EMP158G","1","VIHATRP20220131-024","04/30/2030"
"LD024490","LD024490","HSS-8027598","9P2HRH3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Main Building","CR2226","2","VIHATRP20220321-008","06/30/2030"
"PC090255","PC090255","HSS-8089821","9P2JTY3","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1722","1","VIHATRP20240819","10/31/2032"
"PC039877","PC039877","HSS-8080435","9P47PW3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G051 (FMO/Engineering)","G","VIHATRP20231113-045","01/31/2032"
"LD085495","LD085495","HSS-1042450","9P4QQT3","VIHA-NDBC-Nanaimo Dufferin Boundary Crescents-Main Building-1st Floor","Main","116","1","REQ0876048-RITM0920684-SCTASK1553893","07/31/2031"
"LD055818","LD055818","HSS-8093073","9P7NG14","VIHA-Remote-Work From Home","","WFH","","ISLHTRP20250414-020","06/30/2033"
"LD066695","LD066695","HSS-8091623","9P8LG14","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-Basement 1","Memorial Pavilion","HW012","Basement 1","VIHATRP20241202-027","02/28/2033"
"TD030644","TD030644","HSS-8073733","9P8QQT3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0314","0","VIHATRP20230410-068","06/30/2031"
"LD061844","LD061844","HSS-8065739","9PB60N3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","D78","1","VIHATRP20220815-123","11/30/2030"
"LD100450","LD100450","HSS-1042955","9PBPQT3","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor","GRH","3437","3","REQ0983509-RITM1034618-SCTASK1643394","08/31/2031"
"LD086112","LD086112","HSS-1046778","9PC4TY3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","261","2","REQ1323608-RITM1395927-SCTASK2237333","07/31/2032"
"PC034584","PC034584","HSS-8088897","9PCJTY3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3111","3","VIHATRP20240729","09/30/2032"
"LD050419","LD050418","HSS-1972942","9PCKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","5","1","DMND0003120","12/31/2029"
"LD073857","LD073857","HSS-1043743","9PCRQT3","VIHA-RJH-Royal Jubilee Hospital-Administrative Building-1st Floor","Administration Building","BH110","1","REQ1055953-RITM1111164-SCTASK1772797","10/31/2031"
"LD100585","LD100585","HSS-1043772","9PDPQT3","VIHA-SCHS-Saanich Community Health Services-Orca Building","33.71.450006000","136","1","REQ1061219-RITM1116648-SCTASK1782293","10/31/2031"
"PC023637","PC023637-M2","HSS-8059674","9PF60N3","VIHA-EHU-Esquimalt Health Unit-Main Building-1st Floor","Main Building","Room 9 - Reception","1","VIHATRP20220704-005","10/31/2030"
"LD032890","LD032890","HSS-8027015","9PFJRH3","VIHA-RJH-Royal Jubilee Hospital-Royal Block-2nd Floor","Royal Block","RB213","2","VIHATRP20220221-012","06/30/2030"
"PC031958","PC031958","HSS-8082762","9PFKTY3","VIHA-NER-Nanaimo Estevan Road-Main Building-3rd Floor","Main Building","318B","3","VIHATRP20240122-058","03/31/2032"
"LD100912","LD100912","HSS-1044276","9PG6PW3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","WFH","2","REQ1105422-RITM1163399-SCTASK1868261","12/31/2031"
"PC085073","PC085073-M2","HSS-1041066","9PGMVF3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCER - 2012 - Triage Registration by window","","REQ0831222-RITM0873342-SCTASK1379119","01/31/2031"
"PC044741","PC044741","HSS-8083213","9PH7PW3","VIHA-DMHC-Duncan Mental Health Centre-Main Building-1st Floor","Main Building","9","1","VIHATRP20240205-012","03/31/2032"
"LD044474","LD044474","HSS-8086049","9PJ3TY3","VIHA-VFS-Victoria Fort Street-Main Building-1st Floor","","151","","VIHATRP20240422-066","06/30/2032"
"","LD030388","HSS-8019584","9PJ3X53","VIHA-RJH-Royal Jubilee Hospital-Eric Martin Pavilion-2nd Floor","EMP","EMP211 WFH","2","VIHATRP20201214-019","04/30/2029"
"LD066145","LD066145","HSS-8077670","9PJPQT3","VIHA-EMP-Eric Martin Pavilion-Eric Martin Pavilion-1st Floor","EMP","EMP191","1","VIHATRP20230821-024","10/31/2031"
"LD063710","LD063710","HSS-1043017","9PJTVP3","VIHA-RJH-Royal Jubilee Hospital-Royal Jubilee Main-1st Floor","Administration Building","327","3","REQ0965735-RITM1015720-SCTASK1650403","08/31/2031"
"PC090021","PC090021","HSS-1038494","9PN4X53","VIHA-NMMC-Nanaimo Millstone Medical Centre-Main Building-2nd Floor","Main Building","202-2 (Exam Room 1 - W4)","2","REQ0693451-RITM0728468-SCTASK1191371","04/30/2029"
"LD063839","LD059735","HSS-1031376","9PNKGC3","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-3rd Floor","Memorial Pavilion","WW 320","3","REQ0419882-RITM0440294-SCTASK0684219","01/31/2030"
"PC061798","PC061798","HSS-8092570","9PNMG14","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3737 Lab","3","VIHATRP20250310","06/30/2033"
"LD125052","LD125052","HSS-1042807","9PNTVP3","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-2nd Floor","Memorial Pavilion","kw224","2","REQ0947754-RITM0996683-SCTASK1602827","08/31/2031"
"LD040904","LD040904","HSS-8086043","9PP3TY3","VIHA-RJH-Royal Jubilee Hospital-Royal Jubilee Main-1st Floor","","Memorial Pavilion KW225","","VIHATRP20240422-062","06/30/2032"
"LD029341","LD029341","HSS-8071854","9PPSVP3","VIHA-PHU-Peninsula Health Unit-Main Building-2nd Floor","Main Building","223","2","VIHATRP20230206-019","04/30/2031"
"LD041012","LD041012","HSS-8087620","9PQ5VZ3","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor","Main Building","210","1st Floor","VIHATRP20240610-051","08/31/2032"
"LD066314","LD066314","HSS-8084893","9PQHTY3","VIHA-SOMH-Seven Oaks Tertiary Mental Health-Main Building-1st Floor","Main Building","A1-102 Team Room","1st Floor","VIHATRP20240325-018","05/31/2032"
"LD022250","LD022250","HSS-8072786","9PQKG14","VIHA-RJH-Royal Jubilee Hospital-Administrative Building-1st Floor","","BH118","1","INC3442035","06/30/2031"
"LD068976","LD068976","HSS-1111186","9PR4W14","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Cumberland Health Centre","Pharmacy Area","Main floor","REQ1734919-RITM1830877-SCTASK2948304","06/30/2030"
"PC023824","PC023824","HSS-8088731","9PR5VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","Nurse's Station","1st Floor","VIHATRP20240722","10/31/2032"
"PC024239","PC024239","HSS-8027602","9PSGRH3","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor","Main Building","CR3720 - 3C","","VIHATRP20220321-011","06/30/2030"
"PC043251","LD066663","ERROR:#N/A","9PSHTY3","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-1st Floor","Memorial Pavilion","HW108","1","VIHATRP20240729-061","10/31/2032"
"PC052203","PC052203","HSS-8081815","9PSJTY3","VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion-Basement 1","Richmond Pavilion","CA 012a","G","VIHATRP20231218-069","02/29/2032"
"LD040896","LD040896","HSS-8086042","9PT3TY3","VIHA-RJH-Royal Jubilee Hospital-Royal Jubilee Main-1st Floor","Royal Jubilee Main","W83","1st Floor","VIHATRP20240422-061","06/30/2032"
"LD033767","LD033767","HSS-8088172","9PV4VZ3","VIHA-RJH-Royal Jubilee Hospital","","3308","","VIHATRP20240701-034","10/31/2032"
"LD066387","LD066387","HSS-8086258","9PZ3VZ3","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Main Building","Aboriginal Liaison Nurse Office","1","VIHATRP20240429-035","07/31/2032"
"PC032172","PC032172","HSS-8025718","9PZGGC3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G101 (Pharmacy - Front)","","VIHATRP20211129-043","02/28/2030"
"PC078089","PC078089","HSS-1988790","9PZPQT3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","2310-A","2","DMND0004122","06/30/2031"
"LD090179","LD061107","HSS-1035103","9Q0LGC3","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor","GRH","3336","3","REQ0590676-RITM0620333-SCTASK0972365","07/31/2030"
"PC041937","PC041937","HSS-8066667","9Q0MVF3","VIHA-AMHO-Auxiliary Mental Health Office-Main Building-1st Floor","Main Building","11","2","VIHATRP20220919-009","12/31/2030"
"PC042700","PC042902","HSS-8068351","9Q170N3","VIHA-QAC-Queen Alexandra Centre for Children-Pearkes Building-1st Floor","","107","","VIHATRP20221031-063","01/31/2031"
"LD032545","PC036339","HSS-8025513","9Q1LGC3","VIHA-SHU-Saanich Centre Health Unit-Main Building-2nd Floor","SCHU","211","2","VIHATRP20211115-065","02/28/2030"
"PC077391","PC077391LEG","HSS-1985342","9Q1MVF3","VIHA-RJH-Royal Jubilee Hospital-Eric Martin Pavilion-Basement 1","","AB008","B","DMND0003653 EMP","09/30/2030"
"PC061636","PC061636","HSS-8087086","9Q45VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1203 - Meeting Room","1st Floor","VIHATRP20240527-023","07/31/2032"
"LD061725","LD080580","HSS-1042376","9Q4QQT3","VIHA-CCA_92-Courtenay Cliffe Avenue (#92)-Main Building-1st Floor","Main Building","18","1","REQ0898957-RITM0944995-SCTASK1504619","06/30/2031"
"LD081233","LD093066","HSS-1049109","9Q5LG14","VIHA-SCHS-Saanich Community Health Services-Orca Building","","114","main","REQ1546126-RITM1631184-SCTASK2663288","01/31/2033"
"","LD058171","HSS-1046570","9Q84VZ3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Trailer","Trailer 1 (Admin Office)(WFH)","G","REQ1313669-RITM1385414-SCTASK2222653","06/30/2032"
"PC025537","PC025537","HSS-8089331","9Q8JTY3","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Main Building","CR0122 - Kitchen","B1","VIHATRP20240819-015","10/31/2032"
"PC079996","PC079996","HSS-1048736","9Q8LG14","VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion-2nd Floor","Richmond Pavillion","RP202A","2","REQ1547532-RITM1632684-SCTASK2622998","01/31/2033"
"LD032719","LD032719","HSS-8074261","9Q8QQT3","VIHA-PHHC-Port Hardy Health Centre-Main Building-1st Floor","Main Building","Back Office (dental office)","1","VIHATRP20230509-006","08/31/2031"
"PC032037","PC032037","HSS-8069278","9QB60N3","VIHA-BLMHAS-Brooks Landing Mental Health & Addictions Services-Main Building-1st Floor","Main Building","115","1st Floor","VIHATRP20221128-083","01/31/2031"
"LD071171","LD071171","HSS-1032343","9QBMKF3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","122 (Home & Community Care)","1","REQ0479198-RITM0502558-SCTASK0790987","03/31/2030"
"PC033109","PC033109","HSS-8089215","9QCJTY3","VIHA-HSHC-Hillside Seniors Health Centre-Main Building-1st Floor","Main Building","Reception front desk","1st Floor","VIHATRP20240812-029","10/31/2032"
"PC037042","PC037042","HSS-8025257","9QCKGC3","VIHA-EHU-Esquimalt Health Unit-Main Building-1st Floor","Main building","Reception ","1","VIHATRP20211108-009","01/31/2030"
"LD055393","LD065124","HSS-8080204","9QD7PW3","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-2nd Floor","Memorial Pavilion","WFH","2nd Floor","VIHATRP20231106-032","01/31/2032"
"LD065224","LD065224","HSS-8024726","9QDHGC3","VIHA-RJH-Royal Jubilee Hospital-West Block-1st Floor","West Block","WB158","1","VIHATRP20211011-027","02/28/2030"
"PC041408","PC041408","HSS-8072016","9QDSVP3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N265A Genetics","","VIHATRP20230206-119","05/31/2031"
"LD060899","9QF5VZ3","HSS-1047240","9QF5VZ3","VIHA-RJH-Royal Jubilee Hospital-Administrative Building-3rd Floor","Admin","BH313","3","REQ1381925-RITM1457695-SCTASK2336996","10/31/2032"
"LD034764","LD034764","HSS-8068574","9QG60N3","VIHA-RJH-Royal Jubilee Hospital-Eric Martin Pavilion-3rd Floor","EMP","EMP307 WFH","3","VIHATRP20221107-018","02/28/2031"
"PC021638","PC033288","PC033288","9QGMVF3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2503","","VIHATRP20221114-046","03/31/2031"
"PC093000","PC093000","HSS-1048493","9QGNG14","VIHA-EUPCC-Esquimalt Urgent Primary Care Centre-Main Building-1st Floor","Main Building","125","1","REQ1519524-RITM1603029-SCTASK2597907","01/31/2033"
"LD065767","LD065767","HSS-8071546","9QGTVP3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","2","1","VIHATRP20230130-002","04/30/2031"
"PC039713","PC039713","HSS-8084375","9QH3VZ3","VIHA-MUN-Munro Centre-Island Ultrasound-Main Building-1st Floor","","101","","VIHATRP20240311-016","05/31/2032"
"PC033481","PC033481","HSS-8089985","9QHHTY3","VIHA-EPLTC-Eagle Park-Main Building-1st Floor","Main Building","110 - Activity Office","1st Floor","VIHATRP20240916","11/30/2032"
"","LD100510","HSS-1043488","9QJPQT3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","Home Office (VPN)","1","REQ1028899-RITM1082627-SCTASK1726197","09/30/2031"
"PC063865","PC063865","HSS-8086092","9QK4VZ3","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor","PCC","C501","5","VIHATRP20240422-092","06/30/2032"
"LD031924","LD031924","HSS-8082717","9QLKTY3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","111 (RH Desk)","1","VIHATRP20240122-036","03/31/2032"
"PC077541","LD027181","HSS-8077998","9QMRQT3","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main","Medical Imaging","1","VIHATRP20230828-063","10/31/2031"
"LD033320","LD033320","HSS-8019415","9QN3X53","VIHA-NHC-Nanaimo Health Centre-Main Building-2nd Floor","Main Building","217","2","VIHATRP20201207-007","07/31/2029"
"PC031933","LD037299","HSS-8024466","9QNKGC3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","1101 - Laboratory-Section Head","1st Floor","VIHATRP20210920-019","02/28/2030"
"PC026665","PC045077","HSS-8076966","9QNTVP3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","2943","2","VIHATRP20230731-006","10/31/2031"
"LD090932","LD090932","HSS-1047077","9QP3VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building","","","3rd","REQ1350217-RITM1424100-SCTASK2295527","08/31/2032"
"LD063345","LD063345","HSS-1042654","9QPTVP3","VIHA-LCHC-Ladysmith Community Health Centre-Main Building-1st Floor","Main Building","112 (Administration)","1","REQ0931058-RITM0978893-SCTASK1580360","08/31/2031"
"LD067038","LD067038","HSS-1043978","9QS5PW3","VIHA-NYFAS-Nanaimo Discovery Youth & Family Substance Use Services-Main Building-2nd Floor","Main Building","YSTAT Office","2nd Floor","REQ1078697-RITM1135206-SCTASK1819536","11/30/2031"
"PC037073","PC080011","HSS-1036620","9QX40N3","VIHA-VHU-Victoria Health Unit","","5","","REQ0645134-RITM0677765-SCTASK1070055","09/30/2030"
"LD037852","LD037852","HSS-8059745","9QX60N3","VIHA-EWHU-Esquimalt/Westshore Health Unit-Main Building-1st Floor","Main Building","office 33, station 39","1","VIHATRP20220704-043","10/31/2030"
"LD035777","LD071336","HSS-1036487","9QXMVF3","VIHA-ABER-Aberdeen Hospital-Main Building-Basement 1","Main Building","AB-S010","Basement 1","REQ0645553-RITM0678230-SCTASK1069746","09/30/2030"
"LD024249","LD024249","HSS-8092412","9QYMG14","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Main Building","CR0324 - Work Station 13","Basement 1","VIHATRP20250303","01/31/2033"
"LD046090","LD046090","HSS-1034932","9QZGGC3","VIHA-CVNC-Comox Valley Nursing Centre-Main Building-1st Floor","Main Building","Office","1","REQ0580446-RITM0609621-SCTASK0965066","07/31/2030"
"LD040153","LD040153","HSS-1025633","9QZSR63","VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion-1st Floor","Richmond Pavilion","RP102","1","REQ0154474-RITM0161200-SCTASK0352675","07/31/2029"
"PC033967","PC029714","HSS-1046861","9R06VZ3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3704","","INC3139711","08/31/2031"
"LD056396","LD056396","HSS-8094310","9R0LG14","VIHA-RJH-Royal Jubilee Hospital-Eric Martin Pavilion-3rd Floor","Eric Martin Pavilion","EMP302 WFH","3rd Floor","ISLHTRP20250707","08/31/2030"
"","LD072433","HSS-1039558","9R0MVF3","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-3rd Floor","Memorial Pav","KW328","3","REQ0759508-RITM0798003-SCTASK1263455","01/31/2031"
"PC037937","PC037937","HSS-8070273","9R170N3","VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion-2nd Floor","Richmond Pav","RP229","","VIHATRP20221226-060","03/31/2031"
"LD059793","LD059793","HSS-1031623","9R1LGC3","VIHA-VSQV-Victoria Summit Quadra Village-Main Building-1st Floor","","1419- Pharmacy Office","","REQ0427844-RITM0448533-SCTASK0700069","02/28/2030"
"LD086097","LD086097","HSS-1046786","9R24TY3","VIHA-RJH-Royal Jubilee Hospital-Royal Jubilee Main-1st Floor","West Block 3","IM/iT depot","","REQ1317669-RITM1389695-SCTASK2224829","07/31/2032"
"LD101840","LD101840","HSS-1046129","9R24VZ3","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor","Main Building","Yellow Room-ERM","1","REQ1263620-RITM1332185-SCTASK2135702","05/31/2032"
"PC064492","PC064492","HSS-8089877","9R2JTY3","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor","Patient Care Center","N503A","5th Floor","VIHATRP20240916-038","11/30/2032"
"LD037932","PC040912TRP","HSS-8060878","9R3MVF3","VIHA-NHC-Nanaimo Health Centre-Main Building-1st Floor","","Public Health Nursing","","VIHATRP20220802-058","10/31/2030"
"LD027494","LD027494","HSS-8087416","9R45VZ3","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor","","C506","","VIHATRP20240603-092","08/31/2032"
"LD101193","LD101193","HSS-1044856","9R4JTY3","VIHA-CVNC-Comox Valley Nursing Centre-Main Building-1st Floor","Main Building","Charting Room","1","REQ1158018-RITM1219317-SCTASK1958467","01/31/2032"
"PC049240","PC049240","HSS-8073741","9R4QQT3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCER - Emergency nursing desk","2","VIHATRP20230417-006","06/30/2031"
